Year,CO2 Emissions,Wind Speed,Humidity
1.5034876964812363,-0.5186198903150292,-1.4020736092268573,1.307486936706979
-1.2096408066553859,0.8770690414793533,-1.4464372344365322,1.0963813213309077
-1.2096408066553859,1.18283762561676,-1.5261519134438226,0.4057379244599027
0.29765280619829315,-0.952291565038631,0.0067907325936769295,-1.5476860925941225
0.599111528769029,1.747859216817761,1.524106669136712,-0.07234152014280665
0.29765280619829315,1.9949847224490347,0.734543706174663,-1.348789714108357
1.3527583351958683,1.6922093122226232,1.3314227315169578,-0.7465807922638822
1.0512996126251326,0.10725553191058093,1.2301939108255622,-1.0215626884399414
-0.45599400022854636,0.668092972459614,-1.0927940812237122,0.30771887370097073
-1.058911445370018,0.14120860633385995,0.8735815804116334,1.2353952231563885
0.29765280619829315,-1.240342259844696,0.5843223610542191,0.36528013927437053
-1.6618288905114895,1.4777023952826491,-0.46951373313835165,1.678972888627085
-0.9081820840846501,-0.4647141653820012,1.0348591385537342,1.4397166205120044
0.29765280619829315,0.6325893694360196,0.037001962885673194,1.518410605557941
1.5034876964812363,1.2931805621714016,0.5992892859232636,0.6835184421215825
0.44838216748366105,-0.5654743109654016,-1.0724068955285986,1.5516295003720877
0.9005702513397648,2.8282456975159453,0.8905327240646846,-0.12804087199810213
1.6542170577666042,-1.919074582056893,-1.4981958275543545,-0.6243854458784325
-0.15453527765781055,-0.16555230238938,0.36111586321612127,-1.5382583172143434
1.2020289739105006,0.17888625520684304,0.7292137253420092,0.7414228384711642
1.5034876964812363,0.24531799511952732,0.5584699254525464,-1.7242941016185498
0.599111528769029,-1.2006061735287945,-1.1753065982982438,0.5432275348202897
0.44838216748366105,-0.5982093834625558,0.44476051035279984,0.2820550681386784
1.3527583351958683,0.47646682367230686,0.018356111856723596,0.81256424212689
0.599111528769029,1.0365065838296272,0.15015539385589857,1.6275583342982698
1.6542170577666042,1.4415363252307367,1.089090225958066,0.7281552633815627
-1.6618288905114895,0.5788204755613041,-0.36876517113181506,-1.4500400435993965
0.14692344491292525,0.9660842494000084,0.33938232461598045,0.9274993592659163
-1.058911445370018,-0.05033364416946173,1.2692289856676233,-1.2175744444445435
-1.5110995292261216,-0.09039044313367264,1.2412783473573892,-1.4948685332457903
-0.003805916372442653,-0.6043424881342312,0.6778078446917682,0.820065242655282
1.0512996126251326,0.46996859250671336,-0.854851578108574,-1.311818108091106
-1.3603701679407536,1.2357354992945502,0.10174021322612671,-0.2879027411687202
1.5034876964812363,2.0756018663573372,-0.47031573433820667,-0.25047120627569464
-0.15453527765781055,-1.7110546027890252,-0.2557296649646957,-0.12027027191851469
-0.6067233615139143,0.802805448058468,-1.3479028356879308,0.5514539182961048
1.6542170577666042,0.9229811896767904,1.517576753445622,0.32878278571562836
-0.30526463894317846,2.45436824664525,0.5996634524769006,1.7200646710830343
1.6542170577666042,-1.5206032063691237,0.3004785246694536,1.3708298320601515
1.2020289739105006,1.3243306300676878,-0.9969834197696157,1.3040630848648898
-0.15453527765781055,1.3442050280023914,-0.7484813575917905,1.4053572900410451
-1.3603701679407536,0.45930337665298077,-0.8540455052090162,1.0736558951024984
-0.15453527765781055,-1.034306875825916,-0.44796131882341794,0.5021978848632531
0.7498408900543968,0.9573466411122946,0.4158729121045945,-1.305863793885327
-0.45599400022854636,-0.46599082890722016,1.0001801106841208,1.0074243059770152
0.29765280619829315,-0.18700653954306853,1.1766883116310385,0.876399556851528
1.5034876964812363,0.2659085468581104,0.5022315577435477,-1.1187439514202162
-0.9081820840846501,0.06507128508285087,0.06121432891435166,0.3014246317272072
-1.058911445370018,-0.18880663305108097,1.6160707299717472,1.1124804817416218
-0.003805916372442653,0.7567968966965667,-1.2926118268124616,1.2383929867538184
1.2020289739105006,-0.2671643244238646,0.6740630737037382,-1.1105331762541408
-0.15453527765781055,0.8822719207506381,-1.2257590319950016,1.0635896227557726
1.3527583351958683,0.17761836557394128,-0.45808191592587655,1.3346952472778142
-0.30526463894317846,-0.3247131716668524,-0.018677853856043217,-0.0019706066676507543
0.29765280619829315,-0.6052101164881815,-0.6311443723413793,0.0529895878572992
0.599111528769029,-0.9680411184376733,1.1573662374724734,-0.09546412559337304
0.7498408900543968,0.9932378488689613,-0.03841145456333135,-0.5316464482297308
-1.5110995292261216,-0.0640485346962386,-0.261715572061499,0.835946314785013
-0.9081820840846501,0.5249623826858865,1.1061118717338547,0.5477880434029195
0.29765280619829315,0.7540034491718687,0.5824304754083534,0.0014515893636039604
-1.5110995292261216,1.6809237098358667,-0.043287664993369925,-1.3203039578693916
-0.30526463894317846,-0.4253231784771125,1.160660133817743,0.2704265067245321
1.3527583351958683,-1.9406688966276793,0.5926697837851298,0.04782235799623385
0.14692344491292525,-0.24478562639050352,1.609276413372758,1.378268330755194
0.9005702513397648,0.38265058257196827,0.4160274125890822,0.06072888139147552
0.44838216748366105,-0.23955086515694238,0.8979945258208916,1.0405797903932936
1.2020289739105006,-0.7461871289290581,-0.5551731154554644,0.6346854557475181
-1.2096408066553859,0.5770569693097254,-1.0226710774786192,0.661592525342736
-1.058911445370018,-0.022898205162070126,-0.07693241084073553,1.2687126859990447
-1.058911445370018,0.06264780033860214,-0.19269439762989335,1.1089836887463245
-1.5110995292261216,-0.6835127243842156,0.5859933290142884,1.411447702520225
-0.7574527227992821,0.12591777024376063,-0.5073315323571325,0.3923042754687434
1.5034876964812363,1.1125344698999897,1.1918137141883751,1.6415030688657462
-0.45599400022854636,1.1965166555331581,1.5335116045649337,-0.6419048014007186
0.44838216748366105,1.212920927480091,1.3476956959834725,0.6770467553144588
1.3527583351958683,0.29847197465052866,-1.428789455015104,-0.720795841611557
0.7498408900543968,-0.8944384550720472,-1.3164140791191006,0.16988228312918155
1.2020289739105006,1.1201238039671966,1.0210983905021993,-1.161794576092668
0.9005702513397648,0.8347166623986197,-1.3653342997661526,-1.1566648744980077
-1.6618288905114895,-1.6830930891707434,-0.8268332405879912,-1.4638149831449225
-1.6618288905114895,1.1657982593663048,-1.0190046096026473,-0.767633003741075
1.0512996126251326,1.1953895866297506,-0.8281122130499781,0.3887477709947617
0.599111528769029,0.6453554823294034,-0.45178381126837996,0.533866070985869
-1.2096408066553859,1.1245354783625146,-0.9630794162287355,1.0602069444074025
-1.2096408066553859,-0.2361326859150085,0.6312676076337208,0.95011124131065
-1.2096408066553859,-0.6960670964640447,-1.3797885714959925,-1.7206295061859997
0.44838216748366105,1.196489988124626,-1.0919074725485967,0.48078684589365234
-0.003805916372442653,0.009816607030828867,-0.40558264903879754,1.0989354063568486
-0.9081820840846501,0.5089524113059298,-1.3623506206309155,1.051302315697707
-0.15453527765781055,1.1006687548123186,-0.06359919406536232,-1.1838987672787873
1.2020289739105006,0.3600077765122957,1.430497809868259,-0.8332604781761888
-1.6618288905114895,0.799544179701651,0.9338042507235225,-0.07006280349880523
0.14692344491292525,1.5871791670445168,1.380759422452311,1.5046187977026957
-1.058911445370018,-1.2326235342728975,-0.37761989470822793,-0.9913987389494943
-1.6618288905114895,-0.9596455641180441,0.20049392409887296,0.6281345997592674
-1.058911445370018,1.380279565979751,0.34490548974383367,0.15303056930515474
-0.30526463894317846,-1.073479581834988,1.6691015391391117,-0.3888623870633902
-1.5110995292261216,-0.7076707084762689,-1.4564187712091166,0.4444321185145266
-1.058911445370018,1.519185003960394,-0.04658159168483495,-1.093644575978587
0.599111528769029,-0.16432917155207002,0.6390288209219116,0.3862626345204875
0.7498408900543968,-0.8758059860553993,-0.8085138884653225,0.09286477642774084
-1.3603701679407536,0.6473919592686469,-1.6445916514306131,0.18559089288386388
